village,taluk,district,census_code,lat,lng,name_ta,place_type
Kovalam,,Kanniyakumari,,8.08295,77.52468,கோவளம்,village
Kozhiporvilai,,Kanniyakumari,,8.24804,77.28911,கோழிப்போர்விளை,village
Kulappuram,,Kanniyakumari,,8.31629,77.14564,குளப்புறம்,village
Kulasekaram,,Kanniyakumari,,8.36469,77.29967,குலசேகரம்,town
Kulasekarapuram,,Kanniyakumari,,8.14387,77.49536,குலசேகரபுரம்,village
Kulasekharanputhoor,,Kanniyakumari,,8.20291,77.47266,குலசேகரன்புதூர்,village
Kumarakovil,,Kanniyakumari,,8.24349,77.34938,குமாரகோவில்,village
Kumarapuram,,Kanniyakumari,,8.29256,77.32177,குமாரபுரம்,village
Kunnamparai,,Kanniyakumari,,8.28588,77.25123,குன்னம்பாறை,village
Kunnathoor,,Kanniyakumari,,8.28780,77.18945,,village
Kurukkalmadam,,Kanniyakumari,,8.20637,77.47869,குருக்கள்மடம்,village
Kurumpanai,,Kanniyakumari,,8.19332,77.23250,குறும்பனை,hamlet
Kurunthencode,,Kanniyakumari,,8.17996,77.33822,குருந்தன்கோடு,village
Kuttaicode,,Kanniyakumari,,8.39134,77.19926,குட்டைக்கோடு,village
Kuttiyar,,Kanniyakumari,,8.48808,77.32244,,hamlet
Kuzhikode,,Kanniyakumari,,8.26094,77.26683,குழிக்கோடு,village
Kuzhithura,,Kanniyakumari,,8.31553,77.20688,குழித்துறை,town
Kuzhivilai,,Kanniyakumari,,8.31051,77.16293,குழிவிளை,village
Lakshmipuram,,Kanniyakumari,,8.18441,77.28198,லெட்சுமிபுரம்,village
Leepuram,,Kanniyakumari,,8.11153,77.55525,லீபுரம்,hamlet
Madhavalayam,,Kanniyakumari,,8.22787,77.48116,மாதவலாயம்,village
Madichel,,Kanniyakumari,,8.31145,77.18292,மடிச்சல்,village
Mahadanapuram,,Kanniyakumari,,8.10965,77.54106,,hamlet
Mamootukadai,,Kanniyakumari,,8.28823,77.23421,மாமூட்டுக்கடை,village
Manakkarai,,Kanniyakumari,,8.21972,77.33712,மணக்கரை,village
Manakudy,,Kanniyakumari,,8.08905,77.49027,மணக்குடி,village
Manakudy Colony,,Kanniyakumari,,8.14023,77.46845,,hamlet
Manalikadu,,Kanniyakumari,,8.51087,77.31568,,hamlet
Manalikarai,,Kanniyakumari,,8.29932,77.30847,மணலிக்கரை,village
Mancode,,Kanniyakumari,,8.41986,77.21640,மாங்கோடு,village
Mandaikadu,,Kanniyakumari,,8.16255,77.27908,மண்டைக்காடு,village
Mangalakuntu,,Kanniyakumari,,8.22163,77.22550,மங்கலக்குன்று,village
Mangavilai,,Kanniyakumari,,8.11492,77.40364,மங்காவிளை,village
Maniyankuzhi,,Kanniyakumari,,8.42657,77.30095,மணியன்குழி,village
Manjalumoodu,,Kanniyakumari,,8.37598,77.22515,மஞ்சாலுமூடு,village
Mankadu,,Kanniyakumari,,8.28978,77.16940,மாங்காடு,village
Mankuzhy,,Kanniyakumari,,8.19126,77.30110,மாங்குழி,village
Mantharamputhur,,Kanniyakumari,,8.12434,77.51035,மந்தாரம்புதூர்,village
Marthandam,,Kanniyakumari,,8.30650,77.22231,மார்த்தாண்டம்,town
Marungoor,,Kanniyakumari,,8.17202,77.50257,மருங்கூர்,village
Maruthamparai,,Kanniyakumari,,8.46186,77.25034,மருதம்பாறை,village
Maruthancode,,Kanniyakumari,,8.33745,77.19505,மருதங்கோடு,village
Mathapuram,,Kanniyakumari,,8.25501,77.20631,மாதாபுரம்,village
Mathicode,,Kanniyakumari,,8.22828,77.25967,மத்திக்கோடு,village
Mathur,,Kanniyakumari,,8.33877,77.29044,மாத்தூர்,village
