village,taluk,district,census_code,lat,lng,name_ta,place_type
Metmarathūr,,Tiruvannamalai,,12.65319,78.95411,,village
Meyyūr,,Tiruvannamalai,,12.71080,79.28400,,village
Modaiyur,,Tiruvannamalai,,12.50603,79.22429,மொடையூர்,village
Molainūr,,Tiruvannamalai,,12.51062,78.86403,,village
Molugampūndi,,Tiruvannamalai,,12.66224,79.32253,,village
Morappantāngal,,Tiruvannamalai,,12.74115,79.29078,,village
Mottugiedisai,,Tiruvannamalai,,12.72843,79.19040,,village
Mottūr,,Tiruvannamalai,,12.65923,79.32118,,village
Mullipatti,,Tiruvannamalai,,12.53439,78.91050,,village
Mullippattu,,Tiruvannamalai,,12.67010,79.25868,,village
Murukkamandai,,Tiruvannamalai,,12.65206,79.03702,,village
Muthalaimaduru,,Tiruvannamalai,,12.68443,79.00595,,village
Muttunattūr,,Tiruvannamalai,,12.66192,78.99718,,village
Mādapatiyāntāngal,,Tiruvannamalai,,12.74509,79.27159,,village
Māmandūru,,Tiruvannamalai,,12.66768,79.34406,,village
Nadanūr,,Tiruvannamalai,,12.65654,78.99038,,village
Nagalur,,Tiruvannamalai,,12.66065,79.02350,,village
Najupattu,,Tiruvannamalai,,12.68074,79.00423,,village
Nallaapttu,,Tiruvannamalai,,12.55264,78.89111,,village
Nallalam,,Tiruvannamalai,,12.58342,79.53333,,village
Nambiyapattu,,Tiruvannamalai,,12.67660,78.98777,,village
Nariempettai,,Tiruvannamalai,,12.65269,79.22224,,village
Nariyapattu,,Tiruvannamalai,,12.10901,79.06479,நரியாப்பட்டு,village
Narthamarathūr,,Tiruvannamalai,,12.55142,78.86407,,village
Nellimandai,,Tiruvannamalai,,12.59538,79.00951,,hamlet
Nethapākkam,,Tiruvannamalai,,12.66860,79.32588,,hamlet
Nipalampatti,,Tiruvannamalai,,12.73942,79.06174,,village
Nirtumbai,,Tiruvannamalai,,12.66308,79.03946,,village
Nochchimalai,,Tiruvannamalai,,12.51571,78.88008,,village
Nāyakkanpālaiyam,,Tiruvannamalai,,12.66156,79.27242,,village
Odamangalam,,Tiruvannamalai,,12.60734,78.94024,,hamlet
Oddantāngal,,Tiruvannamalai,,12.71281,79.35802,,village
Ogaiyūr,,Tiruvannamalai,,12.69360,79.36725,,village
Onnupuram,,Tiruvannamalai,,12.72123,79.18102,,village
Pachchal,,Tiruvannamalai,,12.26909,78.93828,பாச்சல்,village
Padapanjamarathūr,,Tiruvannamalai,,12.50732,78.83099,,village
Padavedu,,Tiruvannamalai,,12.67294,79.10465,படவேடு,village
Paderi,,Tiruvannamalai,,12.50375,78.87724,,village
Padri,,Tiruvannamalai,,12.60047,78.97436,,village
Paduvanūr,,Tiruvannamalai,,12.64978,78.97759,,village
Paiyur,,Tiruvannamalai,,12.67128,79.30197,,village
Pakkainudiyanūr,,Tiruvannamalai,,12.59526,78.88587,,village
Pakkiripālaiyam,,Tiruvannamalai,,12.30218,78.72794,,village
Palamarathūr,,Tiruvannamalai,,12.55779,78.86197,,village
Palamathi,,Tiruvannamalai,,12.61412,79.04800,,hamlet
Palangāmūr,,Tiruvannamalai,,12.68330,79.29575,,village
Palankottai,,Tiruvannamalai,,12.60763,78.88360,,hamlet
Palaparampattu,,Tiruvannamalai,,12.71307,79.04582,,village
