village,taluk,district,census_code,lat,lng,name_ta,place_type
Kamachipuram,,Nagapattinam,,10.65524,79.83781,,village
Kamarajapuram,,Nagapattinam,,10.83019,79.69291,,hamlet
Kameswaram,,Nagapattinam,,10.62382,79.85230,,village
Kandiayankadu,,Nagapattinam,,10.57029,79.84676,,village
Kangalancheri,,Nagapattinam,,10.81767,79.64115,,hamlet
Karaimedu,,Nagapattinam,,10.84538,79.82372,,hamlet
Karainagar,,Nagapattinam,,10.64211,79.81664,,village
Karaiyur,,Nagapattinam,,10.82161,79.67923,,hamlet
Karambai,,Nagapattinam,,10.83486,79.74058,,hamlet
Karapidakai north,,Nagapattinam,,10.60037,79.79860,,village
Karavayal,,Nagapattinam,,10.69819,79.78429,,hamlet
Kareri,,Nagapattinam,,10.73108,79.74059,,hamlet
Kariyamangalam,,Nagapattinam,,10.70438,79.72624,,village
Karukudi,,Nagapattinam,,10.63283,79.71298,,hamlet
Karunaveli,,Nagapattinam,,10.78385,79.73653,,hamlet
Karunkanni,,Nagapattinam,,10.63907,79.78768,,village
Karuthakudi,,Nagapattinam,,10.78565,79.73084,,hamlet
Karuvelangadai,,Nagapattinam,,10.72226,79.82627,கருவேலங்கடை,village
Karuveli,,Nagapattinam,,10.74580,79.80796,,hamlet
Katchanagaram,,Nagapattinam,,10.62706,79.67941,,village
Kattaladi,,Nagapattinam,,10.86015,79.73365,,hamlet
Kattalai Puliyakudi,,Nagapattinam,,10.87869,79.70148,,hamlet
Kattiyanpadugai,,Nagapattinam,,10.67047,79.78206,,hamlet
Kattumavady,,Nagapattinam,,10.87394,79.77473,,village
Kavalagudi,,Nagapattinam,,10.71101,79.70848,,hamlet
Kayathur,,Nagapattinam,,10.88351,79.68416,,village
Keechankuppam,,Nagapattinam,,10.75148,79.84963,கீச்சாங்குப்பம்,village
Keela Esanur,,Nagapattinam,,10.60521,79.75436,,hamlet
Keela Kuruvadi,,Nagapattinam,,10.87641,79.73264,,hamlet
Keela Polagam,,Nagapattinam,,10.89109,79.71750,,village
Keela theru,,Nagapattinam,,10.61841,79.71531,,hamlet
KeelaAnthanapettai,,Nagapattinam,,10.75511,79.79729,,hamlet
Keelaavarani,,Nagapattinam,,10.74927,79.78104,,village
Keelachettichery,,Nagapattinam,,10.71159,79.81468,,hamlet
Keelakannapur,,Nagapattinam,,10.67268,79.69624,,hamlet
Keelakarairuppu,,Nagapattinam,,10.74903,79.78581,,village
Keelakavalakudi,,Nagapattinam,,10.70684,79.71179,,hamlet
Keelaothiyathur,,Nagapattinam,,10.77067,79.72965,,hamlet
Keelapakkam,,Nagapattinam,,10.85578,79.68037,,village
Keelapalaiyur,,Nagapattinam,,10.77972,79.81478,,hamlet
Keelapathy,,Nagapattinam,,10.68835,79.71218,,hamlet
Keelapudhupalli Vadakku,,Nagapattinam,,10.58412,79.85372,,hamlet
Keelaputhanur,,Nagapattinam,,10.85549,79.72642,,hamlet
Keelaputhupalli therku,,Nagapattinam,,10.57766,79.84678,,village
Keelasannanallur,,Nagapattinam,,10.88120,79.65603,,hamlet
Keelathanjavur,,Nagapattinam,,10.83211,79.72319,,village
Keelavalakarai,,Nagapattinam,,10.62867,79.75320,,village
Keelavallankottam,,Nagapattinam,,10.64815,79.73845,,hamlet
Keelaveli,,Nagapattinam,,10.64734,79.70938,,hamlet
Keelavenmani,,Nagapattinam,,10.70887,79.73547,கீழ்வெண்மனி,hamlet
Keeramber,,Nagapattinam,,10.60336,79.70249,,village
Keerangudi,,Nagapattinam,,10.66139,79.70152,,hamlet
Keeranthai,,Nagapattinam,,10.66384,79.80323,,village
Keezhakarairuppu,,Nagapattinam,,10.86176,79.74930,,hamlet
Kela Kurichi,,Nagapattinam,,10.70217,79.80881,,hamlet
Keralnathan,,Nagapattinam,,10.70354,79.65714,,hamlet
Ketharimangalam,,Nagapattinam,,10.88077,79.67102,,village
Kidamangalam,,Nagapattinam,,10.91087,79.72279,,village
