village,taluk,district,census_code,lat,lng,name_ta,place_type
Sambai,,Ramanathapuram,,9.69936,78.98129,சம்பை,village
Sattakulam,,Ramanathapuram,,9.33218,78.89744,,village
Sayalgudi,,Ramanathapuram,,9.16940,78.44543,சாயல்குடி,town
Sengalaneerodai,,Ramanathapuram,,9.24256,78.81092,செங்கலனீரொடை,hamlet
Sengappadai,,Ramanathapuram,,9.36089,78.39466,செங்கப்படை,village
Senthanthai,,Ramanathapuram,,9.64287,78.93877,,village
Sethu Karai,,Ramanathapuram,,9.24905,78.84315,,village
Sevalpatti,,Ramanathapuram,,9.13150,78.35185,செவல்பட்டி,village
Seyyalur,,Ramanathapuram,,9.38882,78.74645,,village
Silaiyappanvalasai,,Ramanathapuram,,9.26726,78.84303,,village
Singumpatti,,Ramanathapuram,,9.42679,78.25119,,village
Sittal,,Ramanathapuram,,9.31466,78.74990,,hamlet
Solandur,,Ramanathapuram,,9.57266,78.85442,,village
Soliyakkudi,,Ramanathapuram,,9.70944,78.99310,,village
Starulanandar Community,,Ramanathapuram,,9.83775,79.07647,,village
Sundarapandianpattinam,,Ramanathapuram,,9.84166,79.09819,சுந்தரபாண்டியன் பட்டினம்,town
T. Mariyur,,Ramanathapuram,,9.14812,78.53544,டி.மாரியூர்,village
Tennavanur,,Ramanathapuram,,9.39579,78.72378,,village
Terbhogi,,Ramanathapuram,,9.39207,78.92752,,hamlet
Thalai Thoppu,,Ramanathapuram,,9.27254,78.94139,,village
Thangachimadam,,Ramanathapuram,,9.28544,79.24974,தங்கச்சிமடம்,village
Theerthandathanam,,Ramanathapuram,,9.82621,79.08618,,village
Thevayal,,Ramanathapuram,,9.78375,79.04919,,hamlet
Thiraviyapuram,,Ramanathapuram,,9.11482,78.40139,,hamlet
Thiruppalaikudi,,Ramanathapuram,,9.54763,78.91835,,village
Thondi,,Ramanathapuram,,9.74227,79.01759,தொண்டி,town
Tinnakulam,,Ramanathapuram,,9.27354,78.85754,,village
Tiruppulani,,Ramanathapuram,,9.28457,78.82440,திருப்புல்லணி,village
Tiruvadanai,,Ramanathapuram,,9.78398,78.91728,திருவாடானை,town
Tiruvegampattu,,Ramanathapuram,,9.83256,78.78360,,village
Tiyahur,,Ramanathapuram,,9.38269,78.72212,,village
Toppunattam,,Ramanathapuram,,9.44037,78.25272,,village
Toruvalur,,Ramanathapuram,,9.41896,78.82625,,village
Uchipuli,,Ramanathapuram,,9.31243,79.01451,,village
Uppur,,Ramanathapuram,,9.61561,78.92882,,village
Uppur Extension,,Ramanathapuram,,9.60861,78.91837,,hamlet
Uranangudi,,Ramanathapuram,,9.63535,78.92875,,village
Uthirakosamangai,,Ramanathapuram,,9.31571,78.73914,திரு உத்திரகோசமங்கை,village
Valamavur,,Ramanathapuram,,9.56645,78.90719,,village
Valantaravai,,Ramanathapuram,,9.33825,78.91115,,village
Valinokkam,,Ramanathapuram,,9.16463,78.64516,வாலிநோக்கம்,village
Valoor,,Ramanathapuram,,9.42859,78.90924,,hamlet
Vani,,Ramanathapuram,,9.33805,78.88456,,village
Vedhalai,,Ramanathapuram,,9.26959,79.10706,,village
Velangudi,,Ramanathapuram,,9.75221,79.02118,,village
Velayuthapuram,,Ramanathapuram,,9.12233,78.41526,,village
Vella,,Ramanathapuram,,9.32727,78.76307,,hamlet
Vennathur,,Ramanathapuram,,9.52667,78.89503,,village
Veppankulam,,Ramanathapuram,,9.42245,78.27356,,village
Vettukkadu,,Ramanathapuram,,9.11262,78.39706,வெட்டுக்காடு,village
Vilakkenanthal,,Ramanathapuram,,9.75583,79.02185,,village
Viravanendal,,Ramanathapuram,,9.41254,78.76607,,village
