village,taluk,district,census_code,lat,lng,name_ta,place_type
Balapatty,,Tiruchirappalli,,10.64923,78.47932,,village
Balappuram,,Tiruchirappalli,,11.00847,78.21904,,village
Balasamuthiram,,Tiruchirappalli,,10.99172,78.32448,,village
Bhutakkal,,Tiruchirappalli,,11.27560,78.58437,,village
Bommampatty,,Tiruchirappalli,,10.59323,78.36709,பொம்மம்பட்டி,village
Boomakayur,,Tiruchirappalli,,10.50721,78.22930,,hamlet
Bruns Colony,,Tiruchirappalli,,11.02275,78.99614,,hamlet
Burma Colony,,Tiruchirappalli,,10.73808,78.78041,,village
C.Arulapatti,,Tiruchirappalli,,10.45207,78.54770,,hamlet
Care Colony,,Tiruchirappalli,,10.98031,78.29795,,village
Chattiyapatti,,Tiruchirappalli,,10.41216,78.32162,,village
Chellampatti,,Tiruchirappalli,,10.49118,78.40853,,village
Chellankarai,,Tiruchirappalli,,10.97123,78.64310,,village
Chembalani,,Tiruchirappalli,,10.87916,78.75253,,hamlet
Chengalpatti,,Tiruchirappalli,,11.23772,78.44785,,village
Chetti Chathiram,,Tiruchirappalli,,10.69571,78.50680,,hamlet
Chettimangalam,,Tiruchirappalli,,10.91058,78.61349,,village
Chettiyapatti,,Tiruchirappalli,,10.70208,78.33078,,village
Chettiyarpettai,,Tiruchirappalli,,10.79668,78.83532,,village
Chettiyooranipatti,,Tiruchirappalli,,10.71124,78.59618,,hamlet
Chindampatti,,Tiruchirappalli,,10.99508,78.48684,,village
Chinna Aaithampatti,,Tiruchirappalli,,10.64170,78.32192,,hamlet
Chinna Iluppur,,Tiruchirappalli,,11.27509,78.69084,,village
Chinna Karugudi,,Tiruchirappalli,,11.14979,78.43842,,village
Chinna Karuppur,,Tiruchirappalli,,10.85428,78.60218,,village
Chinna Palamalai,,Tiruchirappalli,,11.22158,78.67968,,village
Chinna Samuthiram,,Tiruchirappalli,,10.65892,78.50304,,hamlet
Chinna Selampatti,,Tiruchirappalli,,11.09104,78.56490,,village
Chinna Suriyur,,Tiruchirappalli,,10.66863,78.75317,,village
