village,taluk,district,census_code,lat,lng,name_ta,place_type
Sirunila,,Perambalur,,11.45907,78.85178,,village
Siruvachur,,Perambalur,,11.19077,78.86904,சிறுவாச்சூர்,village
Siruvayalur,,Perambalur,,11.15295,78.73981,,village
Somandaputhur,,Perambalur,,11.28323,78.85531,,village
T Kalathur,,Perambalur,,11.13646,78.69187,,village
Thaikkal,,Perambalur,,11.39894,78.94860,,hamlet
Thalai Nagar,,Perambalur,,11.37517,78.75278,,hamlet
Thaluthalai,,Perambalur,,11.37615,78.74465,,village
Thambai,,Perambalur,,11.32359,78.92930,,village
Thambirampatti,,Perambalur,,11.20886,78.80703,,village
Thanganagaram,,Perambalur,,11.21183,79.03404,,village
Thenur,,Perambalur,,11.08854,78.71505,,village
Therani,,Perambalur,,11.10425,78.86851,,village
Therkumadavi,,Perambalur,,11.16053,78.93698,,hamlet
Thevaiur,,Perambalur,,11.32919,78.93449,,village
Thimmur,,Perambalur,,11.09874,79.00365,,village
Thirumandurai,,Perambalur,,11.39608,79.00295,,village
Thirupeir,,Perambalur,,11.25951,78.80058,,village
Thiruvaladurai,,Perambalur,,11.41887,78.94235,,village
Thiruvalakkuruchi,,Perambalur,,11.10485,78.84468,,village
Thondamandurai,,Perambalur,,11.36111,78.75533,,village
Thondapadi,,Perambalur,,11.16106,79.05353,,village
Thondapady,,Perambalur,,11.35252,78.84074,,village
Thotiyapatti,,Perambalur,,11.09527,78.72582,,village
Thungapuram,,Perambalur,,11.29319,79.10821,,village
Thunichapadi,,Perambalur,,11.24378,79.07011,,village
Udumbiam,,Perambalur,,11.43190,78.75785,,village
V Kalathur,,Perambalur,,11.40059,78.92964,,village
V Keeranaur,,Perambalur,,11.34158,79.12408,,village
VRRS puram,,Perambalur,,11.31986,78.89520,,village
Vadakkalur,,Perambalur,,11.36098,79.05256,,village
Vadakkalur Agaram,,Perambalur,,11.34773,79.04566,,village
Vadakkumadevi,,Perambalur,,11.29304,78.87457,,village
Vaithiyanathapuram,,Perambalur,,11.31970,79.03455,,village
Valikandapuram,,Perambalur,,11.31781,78.91944,,village
Vallapuram,,Perambalur,,11.30519,78.90534,,village
Vannarampoondi,,Perambalur,,11.40438,78.92725,,village
Vannarampoondi colony,,Perambalur,,11.41567,78.92525,,hamlet
Varagupady,,Perambalur,,11.15603,78.90218,,village
Varagur,,Perambalur,,11.25253,79.04080,,village
Varisaipatti,,Perambalur,,11.19494,79.05398,,hamlet
Vashistapuram,,Perambalur,,11.38681,79.12438,,village
Vayalapady,,Perambalur,,11.34344,79.11926,,village
Veeramanallur,,Perambalur,,11.34416,79.13633,,village
Vellamuthur,,Perambalur,,11.21001,78.87392,,village
Vellanur,,Perambalur,,11.20722,78.81645,,hamlet
Vellur,,Perambalur,,11.18689,78.78836,,village
Velluvadi,,Perambalur,,11.46957,78.90881,,village
